time,user,hostname,pipeline,resize,detector_pre,detector_model,detector_post,extract_roi,landmark_pre,landmark_model,landmark_post,annotate,total,fps
2025-07-25 21:57:12.644484,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007662773132324219,0.00040024600457400084,0.029930274991784245,0.0010489190026419237,0,0,0,0,0,0.03214571731223259,31.108342995956864
2025-07-25 21:57:12.701523,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007793903350830078,0.0004009219992440194,0.03003141700173728,0.0009987639932660386,0,0,0,0,0,0.03221049332933035,31.045783427645187
2025-07-25 21:57:12.760911,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007762908935546875,0.00039618200389668345,0.029976940000778995,0.0010246490128338337,0,0,0,0,0,0.0321740619110642,31.080937270656346
2025-07-25 21:57:12.817035,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007812976837158203,0.00040540099143981934,0.030129069011309184,0.0011927669984288514,0,0,0,0,0,0.032508534684893675,30.76115271552636
2025-07-25 21:57:12.876693,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007574558258056641,0.0003987870004493743,0.029985897010192275,0.0010443869978189468,0,0,0,0,0,0.03218652683426626,31.06890051073746
2025-07-25 21:57:12.932892,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007781982421875,0.0004093589959666133,0.030338904995005578,0.0010550650040386245,0,0,0,0,0,0.032581527237198316,30.692238357025218
2025-07-25 21:57:12.992657,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007832050323486328,0.0004092550079803914,0.030007876004674472,0.0010406899964436889,0,0,0,0,0,0.032241026041447185,31.01638262735368
2025-07-25 21:57:13.048407,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007615089416503906,0.00039998500142246485,0.030024906009202823,0.001051365994499065,0,0,0,0,0,0.032237765946774743,31.019519207721213
2025-07-25 21:57:13.129647,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007796287536621094,0.0004034750018035993,0.029993606003699824,0.0012751600006595254,0.002084493637084961,8.437198994215578e-05,0.017159455004730262,8.609100768808275e-05,0.00038933753967285156,0.05225561893894337,19.136698029898415
2025-07-25 21:57:13.179007,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0006926059722900391,0.00036446499871090055,0.026855494987103157,0.0011577679979382083,0.0016980171203613281,7.906001701485366e-05,0.014943861999199726,7.286200707312673e-05,0.0003840923309326172,0.046248227430623956,21.62245031985453
2025-07-25 21:57:13.238421,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007829666137695312,0.00037378699926193804,0.02688481699442491,0.0011325090017635375,0.0016894340515136719,8.588199852965772e-05,0.014870375001919456,7.333100074902177e-05,0.0003914833068847656,0.04628458496881649,21.60546541950704
2025-07-25 21:57:13.294643,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007760524749755859,0.00036102801095694304,0.026879088007262908,0.0011717260058503598,0.001836538314819336,9.333000343758613e-05,0.0149112599901855,7.103799725882709e-05,0.0003941059112548828,0.04649416671600193,21.50807446680896
2025-07-25 21:57:13.354750,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0008037090301513672,0.0003589970001485199,0.026934502995572984,0.0011725599906640127,0.0017826557159423828,8.400600927416235e-05,0.014889020007103682,7.723599264863878e-05,0.0003769397735595703,0.04647962651506532,21.514802828199848
2025-07-25 21:57:13.396899,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0008511543273925781,0.00036149700463283807,0.026848776993574575,0.0009628289990359917,0,0,0,0,0,0.029024257324635983,34.453939296878865
2025-07-25 21:57:13.471009,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007898807525634766,0.00037269399035722017,0.026968407997628674,0.0011022499966202304,0.0018024444580078125,9.171500278171152e-05,0.014930424993508495,7.796600402798504e-05,0.00038242340087890625,0.04651820659637451,21.496959430889518
2025-07-25 21:57:13.513418,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007843971252441406,0.0003811309870798141,0.026970699007506482,0.0009535569988656789,0,0,0,0,0,0.029089784118696116,34.376329364276586
2025-07-25 21:57:13.587082,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007750988006591797,0.00037269399035722017,0.02692294100415893,0.0011694869899656624,0.0018298625946044922,8.447500295005739e-05,0.014888446996337734,7.86949967732653e-05,0.00037932395935058594,0.046501024335157126,21.504902618756926
2025-07-25 21:57:13.647067,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007863044738769531,0.00036222599737811834,0.026870235000387765,0.001094749997719191,0.0018377304077148438,8.343500667251647e-05,0.01490610299515538,7.421600457746536e-05,0.0003783702850341797,0.04639337016851641,21.55480398099258
2025-07-25 21:57:13.702510,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0008263587951660156,0.00036274699959903955,0.026833725001779385,0.0011755800078390166,0.0018455982208251953,8.723598148208112e-05,0.014915164996637031,7.176800863817334e-05,0.00038695335388183594,0.046505131365847774,21.503003445645042
2025-07-25 21:57:13.762404,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0008111000061035156,0.0003626420075306669,0.026914086993201636,0.0011716739973053336,0.0018596649169921875,8.827798592392355e-05,0.014892093007802032,7.77060049585998e-05,0.0003917217254638672,0.04656896664528176,21.473527802689976
2025-07-25 21:57:13.801306,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007443428039550781,0.0003614450106397271,0.026981688002706505,0.0009578799945302308,0,0,0,0,0,0.02904535581183154,34.42891202567582
2025-07-25 21:57:13.860813,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0008432865142822266,0.000360819001798518,0.026863880004384555,0.000981369987130165,0,0,0,0,0,0.029049355507595465,34.42417163914471
2025-07-25 21:57:13.918729,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007781982421875,0.00036592400283552706,0.026827474997844547,0.001023867996991612,0,0,0,0,0,0.028995465239859186,34.48815156879533
2025-07-25 21:57:13.978326,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0008714199066162109,0.00038076700002420694,0.02721386701159645,0.0009532450058031827,0,0,0,0,0,0.02941929892404005,33.991292674308006
2025-07-25 21:57:14.050575,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007541179656982422,0.0003763919958146289,0.02685497399943415,0.0011063120036851615,0.0018353462219238281,8.489300671499223e-05,0.01493693600059487,7.567400461994112e-05,0.0003821849822998047,0.04640683018078562,21.548552144249708
2025-07-25 21:57:14.093170,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007402896881103516,0.0003645169927040115,0.026839505997486413,0.000940902013098821,0,0,0,0,0,0.028885214691399597,34.6197876901273
2025-07-25 21:57:14.149288,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007894039154052734,0.0003619139897637069,0.026852683004108258,0.0009665260004112497,0,0,0,0,0,0.028970526909688488,34.517839565616406
2025-07-25 21:57:14.209497,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007479190826416016,0.00037180799699854106,0.02688466099789366,0.0009539750026306137,0,0,0,0,0,0.028958363080164418,34.53233862811013
2025-07-25 21:57:14.265451,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007715225219726562,0.0003667050041258335,0.026866379994316958,0.0009639740019338205,0,0,0,0,0,0.028968581522349268,34.52015761380997
2025-07-25 21:57:14.342828,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007848739624023438,0.00037014200643170625,0.026798102000611834,0.0011705280048772693,0.0019178390502929688,7.98929831944406e-05,0.014877041990985163,7.791399548295885e-05,0.0003952980041503906,0.046471631998429075,21.518504020556108
2025-07-25 21:57:14.400658,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0008406639099121094,0.0003944119962397963,0.02707423699030187,0.0011687060032272711,0.0019335746765136719,7.984100375324488e-05,0.014879801994538866,8.17680120235309e-05,0.000408172607421875,0.046861177193932235,21.339626101614105
2025-07-25 21:57:14.441318,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.000751495361328125,0.00036201700277160853,0.02691778400912881,0.0009444429888390005,0,0,0,0,0,0.028975739362067543,34.511630143564545
2025-07-25 21:57:14.515176,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007572174072265625,0.00036555901169776917,0.026905233011348173,0.0012147969973739237,0.0019011497497558594,8.062200504355133e-05,0.014897561995894648,7.562199607491493e-05,0.0004055500030517578,0.04660331217746716,21.457702323645204
2025-07-25 21:57:14.575020,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007650852203369141,0.0003640999930212274,0.026909972002613358,0.0011954760120715946,0.0019345283508300781,8.249699021689594e-05,0.01489360400591977,7.379899034276605e-05,0.0003974437713623047,0.04661650533671491,21.45162947709007
2025-07-25 21:57:14.630619,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0008077621459960938,0.00037701700057368726,0.026939657996990718,0.0012237030023243278,0.0019092559814453125,8.942399290390313e-05,0.014933653990738094,7.781000749673694e-05,0.00039839744567871094,0.046756681564147584,21.387317631343347
2025-07-25 21:57:14.708835,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007872581481933594,0.0003625389945227653,0.02687148400582373,0.0013019299949519336,0.004135608673095703,0.0002022829867200926,0.029752363989246078,0.0001431199925718829,0.0006568431854248047,0.06421342997055035,15.57306626446557
2025-07-25 21:57:14.758766,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0010941028594970703,0.00036607999936677516,0.02695299100014381,0.0011774549930123612,0.0019025802612304688,7.937299960758537e-05,0.014903810995747335,7.166399154812098e-05,0.0003933906555175781,0.046941447755671106,21.303135029089248
2025-07-25 21:57:14.808366,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007288455963134766,0.00036269499105401337,0.026922210992779583,0.0011540189880179241,0.0019278526306152344,8.098701073322445e-05,0.014911831996869296,7.807000656612217e-05,0.00039124488830566406,0.04655775710125454,21.478697906885515
2025-07-25 21:57:14.866219,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007939338684082031,0.0003619659983087331,0.026818933998583816,0.0012057359999744222,0.0018863677978515625,8.140401041600853e-05,0.014876781002385542,7.041401113383472e-05,0.0004057884216308594,0.04650132510869298,21.504763523675575
2025-07-25 21:57:14.922751,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007634162902832031,0.0003649339923867956,0.02685075599583797,0.0012062049936503172,0.0019385814666748047,8.353800512850285e-05,0.014895635002176277,7.426799857057631e-05,0.0003981590270996094,0.04657549277180806,21.4705189465069
2025-07-25 21:57:14.999538,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0008718967437744141,0.00035915299667976797,0.026930179999908432,0.0013282829895615578,0.0036025047302246094,0.00022806499327998608,0.02969960698101204,0.00013780800509266555,0.0006825923919677734,0.06384008983150125,15.664138359444477
2025-07-25 21:57:15.049047,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007364749908447266,0.0003628510021371767,0.026814090000698343,0.0012012039951514453,0.0019404888153076172,8.359100320376456e-05,0.014876052009640262,7.473700679838657e-05,0.0004124641418457031,0.046501952965627424,21.504473172108796
2025-07-25 21:57:15.116980,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007383823394775391,0.00036175698915030807,0.026955231005558744,0.0013051069981884211,0.0036492347717285156,0.00021795998327434063,0.029725334999966435,0.00014166200708132237,0.0006988048553466797,0.0637934739497723,15.675584634054394
2025-07-25 21:57:15.183956,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007925033569335938,0.00037285100552253425,0.02701861399691552,0.001313543994911015,0.003661632537841797,0.0002257730084238574,0.02964143101416994,0.0001408280077157542,0.0007257461547851562,0.06389292307721917,15.65118563743638
2025-07-25 21:57:15.251233,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0008139610290527344,0.0003985779912909493,0.026885754996328615,0.0013880720071028918,0.0038471221923828125,0.000216607004404068,0.02978377099498175,0.0001431720011169091,0.0006792545318603516,0.06415629274852108,15.586935546911754
2025-07-25 21:57:15.319375,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007905960083007812,0.00036144400655757636,0.0269761679955991,0.001333595995674841,0.0036492347717285156,0.0002077009849017486,0.02965424399008043,0.0001370270038023591,0.0006961822509765625,0.06380619300762191,15.672459879882599
2025-07-25 21:57:15.386457,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007734298706054688,0.0003816520038526505,0.027045957001973875,0.0013396370050031692,0.00365447998046875,0.00022676298976875842,0.02976772899273783,0.00014265099889598787,0.0006985664367675781,0.06403086528007407,15.617468163610662
2025-07-25 21:57:15.453988,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.00074005126953125,0.00036305900721345097,0.027044289992772974,0.0012935970007674769,0.0039348602294921875,0.0002547289914218709,0.029988554000738077,0.00014520299737341702,0.0006887912750244141,0.06445313476433512,15.515149164681839
2025-07-25 21:57:15.521090,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007319450378417969,0.0003657159977592528,0.027000334011972882,0.0013121380034135655,0.003644227981567383,0.0002189499937230721,0.029785279999487102,0.00015723300748504698,0.0006897449493408203,0.06390556898259092,15.648088514358097
2025-07-25 21:57:15.589213,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0008392333984375,0.0003754539939109236,0.026905701000941917,0.0013196380023146048,0.0037217140197753906,0.000220513014937751,0.02970278299471829,0.00013530798605643213,0.0006928443908691406,0.06391318880196195,15.64622292745473
2025-07-25 21:57:15.656133,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007383823394775391,0.0003604039957281202,0.026992416998837143,0.001296617992920801,0.0036623477935791016,0.00021285601542331278,0.02970090799499303,0.00013890198897570372,0.0007288455963134766,0.06383168071624823,15.666201935764665
2025-07-25 21:57:15.723732,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0008776187896728516,0.0003691000019898638,0.027019968008971773,0.0013230750046204776,0.003593921661376953,0.00021577399456873536,0.029655753998667933,0.00013082798977848142,0.0007519721984863281,0.0639380116481334,15.640148547365625
2025-07-25 21:57:15.790970,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007827281951904297,0.000411129993153736,0.026974761000019498,0.0013772910024272278,0.0036449432373046875,0.00021525200281757861,0.029745072999503464,0.00015895300020929426,0.0006914138793945312,0.06400154531002045,15.624622736155002
2025-07-25 21:57:15.858561,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007412433624267578,0.0003719129890669137,0.026902160010649823,0.0013929159904364496,0.003676891326904297,0.0002496779925422743,0.02967158699175343,0.0001337449939455837,0.0006918907165527344,0.06383202437427826,15.66611759226862
2025-07-25 21:57:15.925653,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0008089542388916016,0.00037665199488401413,0.026897264004219323,0.0013180230016587302,0.003585338592529297,0.00021650300186593086,0.029770698005449958,0.00014280799950938672,0.0007004737854003906,0.06381671462440863,15.669875923345007
2025-07-25 21:57:15.992663,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007956027984619141,0.00037300700205378234,0.026861171994823962,0.0013058360054856166,0.0036406517028808594,0.00022212701151147485,0.029672939985175617,0.00015624400111846626,0.0007009506225585938,0.06372853112407029,15.691558904019674
2025-07-25 21:57:16.060029,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0009713172912597656,0.0003652469895314425,0.027057675004471093,0.0013145330012775958,0.0036864280700683594,0.00022098001500125974,0.02967122200061567,0.00014098398969508708,0.0007312297821044922,0.06415961614402477,15.58612816129092
2025-07-25 21:57:16.127206,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0009765625,0.00037066300865262747,0.02680648601381108,0.0013500009954441339,0.003741025924682617,0.0002102000144077465,0.029729292989941314,0.0001412959973094985,0.0007009506225585938,0.06402647806680761,15.618538301553347
2025-07-25 21:57:16.194043,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007646083831787109,0.00038576700899284333,0.026849140995182097,0.0012955760030308738,0.003683805465698242,0.00021691898291464895,0.029724553009145893,0.0001353069965261966,0.0006985664367675781,0.06375424328143708,15.685230480826107
2025-07-25 21:57:16.261166,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007777214050292969,0.00037784999585710466,0.02694122100365348,0.0013276579993544146,0.0037174224853515625,0.00022249000903684646,0.029704241009312682,0.0001357750006718561,0.0006997585296630859,0.06390413743793033,15.648439054064276
2025-07-25 21:57:16.328279,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0009057521820068359,0.0003802459978032857,0.0270396029955009,0.0013124509860062972,0.0035767555236816406,0.00022962600633036345,0.029667575989151374,0.00014666099741589278,0.0007319450378417969,0.06399061571573839,15.627291421014592
2025-07-25 21:57:16.396484,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007886886596679688,0.0003758189996005967,0.02696075101266615,0.001308179009356536,0.0036258697509765625,0.00022749099298380315,0.02962002698041033,0.0001342650066362694,0.0007274150848388672,0.06376850549713708,15.681722383236588
2025-07-25 21:57:16.446761,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0009186267852783203,0.00037628799327649176,0.027057154002250172,0.0013404179917415604,0.0019450187683105469,9.108999802265316e-05,0.014961569992010482,7.234100485220551e-05,0.0004115104675292969,0.04717401700327173,21.198109966565823
2025-07-25 21:57:16.514383,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007405281066894531,0.00036956899566575885,0.027043456997489557,0.0013130239967722446,0.003699779510498047,0.0002140019932994619,0.029799238007399254,0.00014645200280938298,0.0006988048553466797,0.06402485446596984,15.61893437073746
2025-07-25 21:57:16.581345,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007674694061279297,0.00036910100607201457,0.026913305002381094,0.0013068779953755438,0.003599405288696289,0.00022358399291988462,0.029695126999286003,0.00014145299792289734,0.0007016658782958984,0.06371798856707755,15.694155174833783
2025-07-25 21:57:16.648068,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0008301734924316406,0.00037222501123324037,0.026880806995905004,0.0012956280115759,0.003466367721557617,0.00021327300055418164,0.02966643100080546,0.00013608799781650305,0.0007312297821044922,0.06359222301398404,15.725193311454111
2025-07-25 21:57:16.714878,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0008435249328613281,0.0003732149925781414,0.026967416997649707,0.001343594994978048,0.0033817291259765625,0.0002148869971279055,0.02966262800327968,0.00014343200018629432,0.0006773471832275391,0.0636077752278652,15.72134847379352
2025-07-25 21:57:16.781582,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007760524749755859,0.0003681109956232831,0.026968825011863373,0.0012865140015492216,0.003298521041870117,0.00023780397896189243,0.029708564004977234,0.0001354109845124185,0.00067901611328125,0.06345881860761438,15.758251129497244
2025-07-25 21:57:16.832263,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0008139610290527344,0.0003667570126708597,0.026965543002006598,0.001179173996206373,0.001603841781616211,8.353700104635209e-05,0.01487204099248629,7.385099888779223e-05,0.0004253387451171875,0.0463840445590904,21.559137619533416
2025-07-25 21:57:16.882710,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007262229919433594,0.00036342399835120887,0.026978407011483796,0.0011595919932005927,0.0015759468078613281,0.00010369399387855083,0.014924539005733095,7.640400144737214e-05,0.0003936290740966797,0.04630185887799598,21.59740503367198
2025-07-25 21:57:16.933148,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007526874542236328,0.0004153489862801507,0.02683726699615363,0.0012195890012662858,0.0014462471008300781,7.9474993981421e-05,0.014917820997652598,7.88509933045134e-05,0.0003991127014160156,0.046146399225108325,21.670163150148852
2025-07-25 21:57:16.983398,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007266998291015625,0.00036269400152377784,0.026931273998343386,0.0011667789949569851,0.001615285873413086,8.96319979801774e-05,0.014832772998488508,7.103900134097785e-05,0.00040221214294433594,0.046198388838092797,21.645776511917052
2025-07-25 21:57:17.032721,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007455348968505859,0.00037035100103821605,0.026935179994325154,0.0011780810018535703,0.001589059829711914,7.973599713295698e-05,0.014942299996619113,7.895599992480129e-05,0.0003936290740966797,0.04631282779155299,21.59228981872686
2025-07-25 21:57:17.083063,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007348060607910156,0.0003608719998737797,0.026907367995590903,0.0011603210004977882,0.00154876708984375,8.015400089789182e-05,0.01486376101092901,7.218398968689144e-05,0.0004038810729980469,0.04613211422110908,21.67687340768833
2025-07-25 21:57:17.132229,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007257461547851562,0.0003673820028780028,0.02689387899590656,0.0012009960046270862,0.0015630722045898438,8.390299626626074e-05,0.014840323987300508,6.869499338790774e-05,0.000423431396484375,0.0461674287362257,21.66029227474262
2025-07-25 21:57:17.181513,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007703304290771484,0.0003752979973796755,0.02693851299409289,0.0012348489981377497,0.0014793872833251953,8.921499829739332e-05,0.014920476998668164,7.01020035194233e-05,0.0003998279571533203,0.04627799965965096,21.608539853806253
2025-07-25 21:57:17.231416,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007586479187011719,0.00036139300209470093,0.026824661996215582,0.0011713100102497265,0.0015175342559814453,9.916399721987545e-05,0.01485245898948051,7.10909953340888e-05,0.0004482269287109375,0.04610448809398804,21.68986233967965
2025-07-25 21:57:17.280447,root,sm2s-qcs6490-36n08f1c,blaze_tflite,0.0007309913635253906,0.0003621219948399812,0.026885390005190857,0.0011974549997830763,0.0014684200286865234,8.145500032696873e-05,0.014878551999572664,7.218398968689144e-05,0.0003986358642578125,0.046075205245870166,21.703647214672635
