time,user,hostname,pipeline,resize,detector_pre,detector_model,detector_post,extract_roi,landmark_pre,landmark_model,landmark_post,annotate,total,fps
2024-09-28 04:08:29.731547,root,maaxboardosm93,blaze_tflite,0.001729960999909963,0.0012769800000569376,0.010498311999981524,0.0024139109996212937,0.0,0.0,0.0,0.0,0.0,0.01591916399956972,62.81736905449489
2024-09-28 04:08:29.763690,root,maaxboardosm93,blaze_tflite,0.0017484199997852556,0.0012664380001297104,0.01038968200009549,0.0027284689999760303,0.0,0.0,0.0,0.0,0.0,0.016133008999986487,61.9847171721554
2024-09-28 04:08:29.800341,root,maaxboardosm93,blaze_tflite,0.002778388000024279,0.001241894000031607,0.010401724000075774,0.0023884510001153103,0.0,0.0,0.0,0.0,0.0,0.01681045700024697,59.48678254168275
2024-09-28 04:08:29.831811,root,maaxboardosm93,blaze_tflite,0.0018720090001806966,0.0013302740003382496,0.010523813999952836,0.0025695859999359527,0.0,0.0,0.0,0.0,0.0,0.016295683000407735,61.365945813684455
2024-09-28 04:08:29.868765,root,maaxboardosm93,blaze_tflite,0.0030708180001965957,0.0013959029997749894,0.010476436000317335,0.002353617000153463,0.0,0.0,0.0,0.0,0.0,0.017296774000442383,57.81424906022499
2024-09-28 04:08:29.899678,root,maaxboardosm93,blaze_tflite,0.0017303780000474944,0.001348108999991382,0.01041864099988743,0.0025592929996491875,0.0,0.0,0.0,0.0,0.0,0.016056420999575494,62.28037991943774
2024-09-28 04:08:29.931659,root,maaxboardosm93,blaze_tflite,0.0016961260002972267,0.001355317000161449,0.010423642000205291,0.0026086290004059265,0.0,0.0,0.0,0.0,0.0,0.016083714001069893,62.17469422382664
2024-09-28 04:08:29.968844,root,maaxboardosm93,blaze_tflite,0.0018126730001313263,0.0013297740001689817,0.010437017000185733,0.0029662299998562958,0.0,0.0,0.0,0.0,0.0,0.016545694000342337,60.43868573777018
2024-09-28 04:08:29.999617,root,maaxboardosm93,blaze_tflite,0.0016962919999059523,0.0013655669999934616,0.010408806999748776,0.0026018789999397995,0.0,0.0,0.0,0.0,0.0,0.01607254499958799,62.21790015368658
2024-09-28 04:08:30.031730,root,maaxboardosm93,blaze_tflite,0.0017856299996310554,0.0013293160000102944,0.010434349999741244,0.0025444180000704364,0.0,0.0,0.0,0.0,0.0,0.01609371399945303,62.136061323942165
2024-09-28 04:08:30.067627,root,maaxboardosm93,blaze_tflite,0.0017166679999718326,0.001358275000256981,0.010412015999918367,0.002586835999863979,0.0,0.0,0.0,0.0,0.0,0.01607379500001116,62.213061694472636
2024-09-28 04:08:30.100606,root,maaxboardosm93,blaze_tflite,0.001851133999934973,0.0018155069997192186,0.010513563000131398,0.0023957020002853824,0.0,0.0,0.0,0.0,0.0,0.016575906000070972,60.32852744192193
2024-09-28 04:08:30.136011,root,maaxboardosm93,blaze_tflite,0.001741087000027619,0.001353150999875652,0.010467351999977836,0.0028306410004006466,0.0,0.0,0.0,0.0,0.0,0.016392231000281754,61.00450878119103
2024-09-28 04:08:30.167742,root,maaxboardosm93,blaze_tflite,0.0017400449996785028,0.0013434839997898962,0.010526022000249213,0.002541751000080694,0.0,0.0,0.0,0.0,0.0,0.016151301999798306,61.91451314652452
2024-09-28 04:08:30.199695,root,maaxboardosm93,blaze_tflite,0.0018150900000364345,0.0013326910002433578,0.010415724000267801,0.0025178749997394334,0.0,0.0,0.0,0.0,0.0,0.016081380000287027,62.18371806288712
2024-09-28 04:08:30.236649,root,maaxboardosm93,blaze_tflite,0.0022796539997216314,0.001784838999810745,0.010424433000025601,0.0026325889998588536,0.0,0.0,0.0,0.0,0.0,0.01712151499941683,58.40604642953971
2024-09-28 04:08:30.268194,root,maaxboardosm93,blaze_tflite,0.0017977560000872472,0.0013309000000845117,0.010419433000151912,0.0028303070002948516,0.0,0.0,0.0,0.0,0.0,0.016378396000618523,61.05603991759849
2024-09-28 04:08:30.299497,root,maaxboardosm93,blaze_tflite,0.0017219189999195805,0.0012473950000639888,0.010423849999824597,0.0025034159998540417,0.0,0.0,0.0,0.0,0.0,0.015896579999662208,62.90661261864183
2024-09-28 04:08:30.343638,root,maaxboardosm93,blaze_tflite,0.0017090020000978257,0.0013461089997690578,0.01042551699993055,0.0025950869999178394,0.0,0.0,0.0,0.0,0.0,0.016075714999715274,62.205631290285474
